,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,names,artists
2458,0.609,0.56,1,-7.395,1,0.0314,0.651,8.59E-05,0.0968,0.917,117.727,audio_features,2Utc6zSCTtXmSi0AQf9LCv,spotify:track:2Utc6zSCTtXmSi0AQf9LCv,https://api.spotify.com/v1/tracks/2Utc6zSCTtXmSi0AQf9LCv,https://api.spotify.com/v1/audio-analysis/2Utc6zSCTtXmSi0AQf9LCv,179920,4,Turn Back The Hands Of Time,['Tyrone Davis']
2459,0.61,0.272,2,-10.071,1,0.0286,0.888,7.11E-06,0.245,0.608,107.116,audio_features,5PYEBQrRHWoMuRr5Ers9vR,spotify:track:5PYEBQrRHWoMuRr5Ers9vR,https://api.spotify.com/v1/tracks/5PYEBQrRHWoMuRr5Ers9vR,https://api.spotify.com/v1/audio-analysis/5PYEBQrRHWoMuRr5Ers9vR,199347,4,Sad Movies Make Me Cry,['Sue Thompson']
2460,0.772,0.598,7,-10.857,0,0.0429,0.204,0.00345,0.513,0.717,114.419,audio_features,6GS6uE1vDmtzxO8GztAR2O,spotify:track:6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/tracks/6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/audio-analysis/6GS6uE1vDmtzxO8GztAR2O,282267,4,Two To Make It Right,['Seduction']
2461,0.652,0.456,9,-9.673,1,0.0569,0.737,0,0.235,0.966,121.983,audio_features,3qoNRhQuqbAG4uXrPx2aSk,spotify:track:3qoNRhQuqbAG4uXrPx2aSk,https://api.spotify.com/v1/tracks/3qoNRhQuqbAG4uXrPx2aSk,https://api.spotify.com/v1/audio-analysis/3qoNRhQuqbAG4uXrPx2aSk,136117,4,The Shoop Shoop Song (It's In His Kiss),['Betty Everett']
2462,0.88,0.702,0,-6.657,0,0.0336,0.0772,0.000303,0.0742,0.833,120.844,audio_features,7l3QyhptrvjiNS5dOcUQvr,spotify:track:7l3QyhptrvjiNS5dOcUQvr,https://api.spotify.com/v1/tracks/7l3QyhptrvjiNS5dOcUQvr,https://api.spotify.com/v1/audio-analysis/7l3QyhptrvjiNS5dOcUQvr,290440,4,Lady (You Bring Me Up),['Commodores']
2463,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,audio_features,1G391cbiT3v3Cywg8T7DM1,spotify:track:1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,215907,4,Scar Tissue,['Red Hot Chili Peppers']
2464,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,6ztstiyZL6FXzh4aG46ZPD,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293,4,Boogie Wonderland,"['Earth, Wind & Fire', 'The Emotions']"
2465,0.776,0.714,10,-9.044,1,0.0388,0.19,0,0.506,0.962,92.448,audio_features,413T0g8pNNXYX6t5RqHvx7,spotify:track:413T0g8pNNXYX6t5RqHvx7,https://api.spotify.com/v1/tracks/413T0g8pNNXYX6t5RqHvx7,https://api.spotify.com/v1/audio-analysis/413T0g8pNNXYX6t5RqHvx7,230067,4,Why Can't We Be Friends?,['War']
2466,0.325,0.421,10,-8.859,1,0.0278,0.373,1.03E-06,0.126,0.39,104.146,audio_features,4oV4dVj0evVFhjPLvUz8w8,spotify:track:4oV4dVj0evVFhjPLvUz8w8,https://api.spotify.com/v1/tracks/4oV4dVj0evVFhjPLvUz8w8,https://api.spotify.com/v1/audio-analysis/4oV4dVj0evVFhjPLvUz8w8,197733,4,Mandy,['Barry Manilow']
2467,0.68,0.659,0,-6.855,1,0.211,0.118,0,0.107,0.411,91.259,audio_features,4hHXhCRSnOKd6nMGaivmD0,spotify:track:4hHXhCRSnOKd6nMGaivmD0,https://api.spotify.com/v1/tracks/4hHXhCRSnOKd6nMGaivmD0,https://api.spotify.com/v1/audio-analysis/4hHXhCRSnOKd6nMGaivmD0,247040,4,Hotel (feat. R. Kelly),"['Cassidy', 'R. Kelly']"
2468,0.764,0.835,5,-7.556,1,0.0324,0.0696,1.22E-05,0.0828,0.975,121.341,audio_features,75EWMglG5w7sNFnRpRTAHV,spotify:track:75EWMglG5w7sNFnRpRTAHV,https://api.spotify.com/v1/tracks/75EWMglG5w7sNFnRpRTAHV,https://api.spotify.com/v1/audio-analysis/75EWMglG5w7sNFnRpRTAHV,263040,4,With Every Beat of My Heart,['Taylor Dayne']
2469,0.437,0.427,5,-5.126,1,0.0278,0.0583,2.46E-06,0.207,0.399,74.141,audio_features,4gC5AmerRHtD4M4vCSBqJI,spotify:track:4gC5AmerRHtD4M4vCSBqJI,https://api.spotify.com/v1/tracks/4gC5AmerRHtD4M4vCSBqJI,https://api.spotify.com/v1/audio-analysis/4gC5AmerRHtD4M4vCSBqJI,182760,4,"Baby, What a Big Surprise - 2002 Remaster",['Chicago']
2470,0.689,0.675,0,-16.248,1,0.0434,0.0127,0.647,0.0987,0.937,128.1,audio_features,4rS63BySQrdWuTswkkZ5iS,spotify:track:4rS63BySQrdWuTswkkZ5iS,https://api.spotify.com/v1/tracks/4rS63BySQrdWuTswkkZ5iS,https://api.spotify.com/v1/audio-analysis/4rS63BySQrdWuTswkkZ5iS,493600,4,I Feel Love,['Donna Summer']
2471,0.482,0.925,1,-5.875,0,0.0781,0.00121,0.00057,0.0559,0.38,170.087,audio_features,3ZSkDwJzPELKzMF01COsuY,spotify:track:3ZSkDwJzPELKzMF01COsuY,https://api.spotify.com/v1/tracks/3ZSkDwJzPELKzMF01COsuY,https://api.spotify.com/v1/audio-analysis/3ZSkDwJzPELKzMF01COsuY,336349,4,Pour Some Sugar On Me - Extended Version,['Def Leppard']
2472,0.719,0.567,9,-13.379,1,0.0364,0.157,0,0.0533,0.917,115.997,audio_features,41IOFD9RMoMGOliWjUYJdG,spotify:track:41IOFD9RMoMGOliWjUYJdG,https://api.spotify.com/v1/tracks/41IOFD9RMoMGOliWjUYJdG,https://api.spotify.com/v1/audio-analysis/41IOFD9RMoMGOliWjUYJdG,151040,4,Hooray For Hazel,['Tommy Roe']
2473,0.471,0.19,7,-16.046,1,0.028,0.77,0.00385,0.129,0.305,72.764,audio_features,0Tjdbd83LEAWrA0atsXMDJ,spotify:track:0Tjdbd83LEAWrA0atsXMDJ,https://api.spotify.com/v1/tracks/0Tjdbd83LEAWrA0atsXMDJ,https://api.spotify.com/v1/audio-analysis/0Tjdbd83LEAWrA0atsXMDJ,146733,4,Let It Be Me,['The Everly Brothers']
2474,0.493,0.305,4,-12.05,1,0.031,0.894,0,0.105,0.415,90.867,audio_features,41SUkgIeN67ogDs6dZxOMp,spotify:track:41SUkgIeN67ogDs6dZxOMp,https://api.spotify.com/v1/tracks/41SUkgIeN67ogDs6dZxOMp,https://api.spotify.com/v1/audio-analysis/41SUkgIeN67ogDs6dZxOMp,148480,4,Dark Moon,['Gale Storm']
2475,0.609,0.462,11,-8.179,1,0.0434,0.769,0.000128,0.34,0.725,145.238,audio_features,52eKNY0dfl6RRM4pJcoYHN,spotify:track:52eKNY0dfl6RRM4pJcoYHN,https://api.spotify.com/v1/tracks/52eKNY0dfl6RRM4pJcoYHN,https://api.spotify.com/v1/audio-analysis/52eKNY0dfl6RRM4pJcoYHN,166835,4,It's a Sin to Tell a Lie,"[""Somethin' Smith"", 'The Red Heads']"
2476,0.575,0.721,1,-6.005,0,0.0378,0.462,0,0.101,0.922,101.594,audio_features,2cVFmsMVt8aDsHGg70ilkl,spotify:track:2cVFmsMVt8aDsHGg70ilkl,https://api.spotify.com/v1/tracks/2cVFmsMVt8aDsHGg70ilkl,https://api.spotify.com/v1/audio-analysis/2cVFmsMVt8aDsHGg70ilkl,168600,4,Can I Change My Mind,['Tyrone Davis']
2477,0.719,0.864,11,-5.331,0,0.0395,0.383,0.000113,0.0794,0.937,98.274,audio_features,4CUxUwbWODl4g3EaroGj3C,spotify:track:4CUxUwbWODl4g3EaroGj3C,https://api.spotify.com/v1/tracks/4CUxUwbWODl4g3EaroGj3C,https://api.spotify.com/v1/audio-analysis/4CUxUwbWODl4g3EaroGj3C,287467,4,I'll Be Good To You,['The Brothers Johnson']
2478,0.892,0.578,10,-5.025,1,0.15,0.112,0.000315,0.0897,0.621,108.703,audio_features,6erBowZaW6Ur3vNOWhS2zM,spotify:track:6erBowZaW6Ur3vNOWhS2zM,https://api.spotify.com/v1/tracks/6erBowZaW6Ur3vNOWhS2zM,https://api.spotify.com/v1/audio-analysis/6erBowZaW6Ur3vNOWhS2zM,236067,4,One Night in Bangkok,['Murray Head']
2479,0.397,0.668,8,-8.476,1,0.0408,0.00167,0,0.0944,0.44,168.056,audio_features,1HsbGJnOXPWfocSS6FoR60,spotify:track:1HsbGJnOXPWfocSS6FoR60,https://api.spotify.com/v1/tracks/1HsbGJnOXPWfocSS6FoR60,https://api.spotify.com/v1/audio-analysis/1HsbGJnOXPWfocSS6FoR60,239640,4,You Learn,['Alanis Morissette']
2480,0.59,0.306,10,-16.326,1,0.0325,0.328,6.95E-06,0.0377,0.493,77.069,audio_features,5tHbBxWjTxaQpL5SrT17Tz,spotify:track:5tHbBxWjTxaQpL5SrT17Tz,https://api.spotify.com/v1/tracks/5tHbBxWjTxaQpL5SrT17Tz,https://api.spotify.com/v1/audio-analysis/5tHbBxWjTxaQpL5SrT17Tz,256488,4,The Lady In Red,['Chris de Burgh']
2481,0.71,0.639,4,-12.839,1,0.045,0.23,0,0.172,0.733,107.947,audio_features,0f6pHbsLzpWxl5CfhOUjBA,spotify:track:0f6pHbsLzpWxl5CfhOUjBA,https://api.spotify.com/v1/tracks/0f6pHbsLzpWxl5CfhOUjBA,https://api.spotify.com/v1/audio-analysis/0f6pHbsLzpWxl5CfhOUjBA,241000,4,I Knew You Were Waiting (For Me),"['George Michael', 'Aretha Franklin']"
2482,0.785,0.786,11,-12.487,1,0.0501,0.28,0.236,0.158,0.638,120.404,audio_features,5vywtoD7fO1CP0B2wtm6I6,spotify:track:5vywtoD7fO1CP0B2wtm6I6,https://api.spotify.com/v1/tracks/5vywtoD7fO1CP0B2wtm6I6,https://api.spotify.com/v1/audio-analysis/5vywtoD7fO1CP0B2wtm6I6,353307,4,Control,['Janet Jackson']
2483,0.669,0.832,9,-8.73,0,0.0742,0.275,0,0.101,0.962,137.674,audio_features,11p8gGHiZ3zOJbU3CfFTiN,spotify:track:11p8gGHiZ3zOJbU3CfFTiN,https://api.spotify.com/v1/tracks/11p8gGHiZ3zOJbU3CfFTiN,https://api.spotify.com/v1/audio-analysis/11p8gGHiZ3zOJbU3CfFTiN,150840,4,Navy Blue,['Diane Renay']
2484,0.564,0.74,6,-6.716,1,0.066,0.225,0,0.0755,0.712,129.012,audio_features,1KLqvYkYI5RrjZGgo9Jh0S,spotify:track:1KLqvYkYI5RrjZGgo9Jh0S,https://api.spotify.com/v1/tracks/1KLqvYkYI5RrjZGgo9Jh0S,https://api.spotify.com/v1/audio-analysis/1KLqvYkYI5RrjZGgo9Jh0S,155053,4,It Hurts To Be In Love,['Gene Pitney']
2485,0.551,0.512,2,-12.123,1,0.033,0.533,0,0.156,0.394,104.135,audio_features,0T6RXLRYzXi3nXq7ZdU74y,spotify:track:0T6RXLRYzXi3nXq7ZdU74y,https://api.spotify.com/v1/tracks/0T6RXLRYzXi3nXq7ZdU74y,https://api.spotify.com/v1/audio-analysis/0T6RXLRYzXi3nXq7ZdU74y,296267,4,Never Surrender,['Corey Hart']
2486,0.797,0.78,1,-3.745,0,0.0857,0.123,0,0.186,0.779,160.05,audio_features,29bpU9dxobdPLYpz3xNjLe,spotify:track:29bpU9dxobdPLYpz3xNjLe,https://api.spotify.com/v1/tracks/29bpU9dxobdPLYpz3xNjLe,https://api.spotify.com/v1/audio-analysis/29bpU9dxobdPLYpz3xNjLe,174902,4,Walk It Out,['Unk']
2487,0.489,0.775,6,-11.057,1,0.0315,0.271,0.000754,0.152,0.939,124.335,audio_features,7Ko8eQ58gmHF8m3drHGUZT,spotify:track:7Ko8eQ58gmHF8m3drHGUZT,https://api.spotify.com/v1/tracks/7Ko8eQ58gmHF8m3drHGUZT,https://api.spotify.com/v1/audio-analysis/7Ko8eQ58gmHF8m3drHGUZT,141840,4,She'd Rather Be With Me,['The Turtles']
2488,0.716,0.567,9,-10.695,1,0.0278,0.151,6.23E-05,0.231,0.461,101.659,audio_features,5SOuDYwAjB8u2UNPfD9o3E,spotify:track:5SOuDYwAjB8u2UNPfD9o3E,https://api.spotify.com/v1/tracks/5SOuDYwAjB8u2UNPfD9o3E,https://api.spotify.com/v1/audio-analysis/5SOuDYwAjB8u2UNPfD9o3E,247893,4,You're In Love - Single Radio Edit / Remastered 2000,['Wilson Phillips']
2489,0.556,0.669,5,-11.8,1,0.0379,0.771,0.851,0.0924,0.594,100.836,audio_features,10Zbcuxvlig5qUDmuGgEcL,spotify:track:10Zbcuxvlig5qUDmuGgEcL,https://api.spotify.com/v1/tracks/10Zbcuxvlig5qUDmuGgEcL,https://api.spotify.com/v1/audio-analysis/10Zbcuxvlig5qUDmuGgEcL,541173,4,Also Sprach Zarathustra,['Deodato']
2490,0.539,0.583,1,-4.935,0,0.0275,0.108,0,0.111,0.337,86.063,audio_features,78TnMTAFmWUWWCgNXR7D3K,spotify:track:78TnMTAFmWUWWCgNXR7D3K,https://api.spotify.com/v1/tracks/78TnMTAFmWUWWCgNXR7D3K,https://api.spotify.com/v1/audio-analysis/78TnMTAFmWUWWCgNXR7D3K,328093,4,Listen To Your Heart,['Roxette']
2491,0.716,0.367,6,-7.443,0,0.0314,0.428,0,0.0423,0.341,118.069,audio_features,2v9Obh8z41hUXDqnfdhVON,spotify:track:2v9Obh8z41hUXDqnfdhVON,https://api.spotify.com/v1/tracks/2v9Obh8z41hUXDqnfdhVON,https://api.spotify.com/v1/audio-analysis/2v9Obh8z41hUXDqnfdhVON,286533,4,In My Bed,['Dru Hill']
2492,0.584,0.435,3,-11.393,1,0.0808,0.653,0,0.235,0.491,115.877,audio_features,3NUSfY0ivsAvyqM9YhKchb,spotify:track:3NUSfY0ivsAvyqM9YhKchb,https://api.spotify.com/v1/tracks/3NUSfY0ivsAvyqM9YhKchb,https://api.spotify.com/v1/audio-analysis/3NUSfY0ivsAvyqM9YhKchb,223720,4,You Better Sit Down Kids - 1999 Remaster,['Cher']
2493,0.446,0.731,2,-10.302,1,0.0519,0.243,0,0.0935,0.723,153.672,audio_features,5KWXi2eCYsC6ofIILjvG4V,spotify:track:5KWXi2eCYsC6ofIILjvG4V,https://api.spotify.com/v1/tracks/5KWXi2eCYsC6ofIILjvG4V,https://api.spotify.com/v1/audio-analysis/5KWXi2eCYsC6ofIILjvG4V,241693,4,Signs,['Five Man Electrical Band']
2494,0.855,0.747,7,-2.713,0,0.0424,0.0276,3.45E-05,0.182,0.76,98.018,audio_features,39qcvV4f0uqDMHxIkSb7tE,spotify:track:39qcvV4f0uqDMHxIkSb7tE,https://api.spotify.com/v1/tracks/39qcvV4f0uqDMHxIkSb7tE,https://api.spotify.com/v1/audio-analysis/39qcvV4f0uqDMHxIkSb7tE,236213,4,Rich Girl,"['Gwen Stefani', 'Eve']"
2495,0.517,0.533,0,-11.053,1,0.0306,0.539,1.97E-05,0.164,0.769,126.229,audio_features,3MVr7KeWF6kf4znJMwiEnx,spotify:track:3MVr7KeWF6kf4znJMwiEnx,https://api.spotify.com/v1/tracks/3MVr7KeWF6kf4znJMwiEnx,https://api.spotify.com/v1/audio-analysis/3MVr7KeWF6kf4znJMwiEnx,182800,4,This Magic Moment,['Jay & The Americans']
2496,0.711,0.696,7,-5.605,1,0.0511,0.0273,0.000911,0.105,0.724,100.124,audio_features,5sC4GlhZ9zCb6gPxSIbX5j,spotify:track:5sC4GlhZ9zCb6gPxSIbX5j,https://api.spotify.com/v1/tracks/5sC4GlhZ9zCb6gPxSIbX5j,https://api.spotify.com/v1/audio-analysis/5sC4GlhZ9zCb6gPxSIbX5j,249733,4,Don't Tell Me,['Madonna']
2497,0.817,0.806,6,-4.606,1,0.0623,0.027,9.00E-06,0.119,0.805,110.086,audio_features,5zdUc1JRCImBYcDWgvFNpE,spotify:track:5zdUc1JRCImBYcDWgvFNpE,https://api.spotify.com/v1/tracks/5zdUc1JRCImBYcDWgvFNpE,https://api.spotify.com/v1/audio-analysis/5zdUc1JRCImBYcDWgvFNpE,224640,4,Caught Up,['Usher']
2498,0.701,0.517,2,-7.951,1,0.0357,0.765,0,0.385,0.688,127.401,audio_features,7N3UAu6FkwdBg9J7OONBBP,spotify:track:7N3UAu6FkwdBg9J7OONBBP,https://api.spotify.com/v1/tracks/7N3UAu6FkwdBg9J7OONBBP,https://api.spotify.com/v1/audio-analysis/7N3UAu6FkwdBg9J7OONBBP,163733,4,Jimmy Mack,['Martha Reeves & The Vandellas']
2499,0.604,0.591,8,-6.874,0,0.0614,0.704,0,0.47,0.829,140.558,audio_features,5sGeyWYDvUIF7QjERNCY7L,spotify:track:5sGeyWYDvUIF7QjERNCY7L,https://api.spotify.com/v1/tracks/5sGeyWYDvUIF7QjERNCY7L,https://api.spotify.com/v1/audio-analysis/5sGeyWYDvUIF7QjERNCY7L,130893,4,Mama Said,['The Shirelles']
2500,0.767,0.852,1,-8.297,1,0.0729,0.0932,0.00343,0.0837,0.886,119.971,audio_features,57ysLbmFhxX9WL9e5QTAmz,spotify:track:57ysLbmFhxX9WL9e5QTAmz,https://api.spotify.com/v1/tracks/57ysLbmFhxX9WL9e5QTAmz,https://api.spotify.com/v1/audio-analysis/57ysLbmFhxX9WL9e5QTAmz,321178,4,The Way That You Love Me,['Paula Abdul']
2501,0.474,0.583,1,-13.147,1,0.0271,0.218,0,0.521,0.624,96.144,audio_features,7mcW98cnE6Osce4ae7t4oZ,spotify:track:7mcW98cnE6Osce4ae7t4oZ,https://api.spotify.com/v1/tracks/7mcW98cnE6Osce4ae7t4oZ,https://api.spotify.com/v1/audio-analysis/7mcW98cnE6Osce4ae7t4oZ,252000,4,Take My Breath Away,['Berlin']
2502,0.652,0.8,4,-5.463,1,0.0738,0.52,7.56E-05,0.566,0.961,160.105,audio_features,618K2eozL0nM4nf0d8Q5r6,spotify:track:618K2eozL0nM4nf0d8Q5r6,https://api.spotify.com/v1/tracks/618K2eozL0nM4nf0d8Q5r6,https://api.spotify.com/v1/audio-analysis/618K2eozL0nM4nf0d8Q5r6,173413,4,Why Do Fools Fall In Love,['Diana Ross']
2503,0.291,0.313,0,-16.17,1,0.0347,0.177,0.000552,0.0828,0.341,77.893,audio_features,0kcEK7YuNNfE7jiTnXS1cm,spotify:track:0kcEK7YuNNfE7jiTnXS1cm,https://api.spotify.com/v1/tracks/0kcEK7YuNNfE7jiTnXS1cm,https://api.spotify.com/v1/audio-analysis/0kcEK7YuNNfE7jiTnXS1cm,302640,4,Atlantis,['Donovan']
2504,0.604,0.357,6,-11.419,1,0.0269,0.0311,0,0.0927,0.638,100.721,audio_features,0l9RGwc48deJ6j61KXAAvs,spotify:track:0l9RGwc48deJ6j61KXAAvs,https://api.spotify.com/v1/tracks/0l9RGwc48deJ6j61KXAAvs,https://api.spotify.com/v1/audio-analysis/0l9RGwc48deJ6j61KXAAvs,185293,4,"Yester-Me, Yester-You, Yesterday",['Stevie Wonder']
2505,0.653,0.437,2,-12.641,1,0.028,0.434,6.74E-05,0.0689,0.63,96.469,audio_features,5Eq0mobXSnyWu1dpE6lSdY,spotify:track:5Eq0mobXSnyWu1dpE6lSdY,https://api.spotify.com/v1/tracks/5Eq0mobXSnyWu1dpE6lSdY,https://api.spotify.com/v1/audio-analysis/5Eq0mobXSnyWu1dpE6lSdY,238147,4,Get Closer,['Seals and Crofts']
2506,0.535,0.505,2,-8.926,0,0.245,0.0393,0,0.0923,0.495,99.935,audio_features,2Uu8IiLkLY0UXhCHka4Dlr,spotify:track:2Uu8IiLkLY0UXhCHka4Dlr,https://api.spotify.com/v1/tracks/2Uu8IiLkLY0UXhCHka4Dlr,https://api.spotify.com/v1/audio-analysis/2Uu8IiLkLY0UXhCHka4Dlr,320267,4,Doo Wop (That Thing),['Ms. Lauryn Hill']
2507,0.67,0.558,2,-9.159,1,0.0251,0.238,0,0.106,0.63,80.511,audio_features,5mkGfmJGFZpwK9nA5amOhv,spotify:track:5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/tracks/5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/audio-analysis/5mkGfmJGFZpwK9nA5amOhv,173493,4,Sex & Candy,['Marcy Playground']
2508,0.573,0.502,2,-7.283,1,0.0268,0.58,0,0.0784,0.268,123.797,audio_features,709znSutWha3sQdPgdSO00,spotify:track:709znSutWha3sQdPgdSO00,https://api.spotify.com/v1/tracks/709znSutWha3sQdPgdSO00,https://api.spotify.com/v1/audio-analysis/709znSutWha3sQdPgdSO00,275267,4,Where Do Broken Hearts Go,['Whitney Houston']
2509,0.441,0.237,5,-10.169,1,0.0252,0.578,0.000765,0.0977,0.145,78.939,audio_features,2G9HPwBaHica41sMtQ7QvX,spotify:track:2G9HPwBaHica41sMtQ7QvX,https://api.spotify.com/v1/tracks/2G9HPwBaHica41sMtQ7QvX,https://api.spotify.com/v1/audio-analysis/2G9HPwBaHica41sMtQ7QvX,201933,4,I'm Not Lisa,['Jessi Colter']
2510,0.495,0.609,7,-9.902,1,0.0339,0.42,0,0.187,0.33,135.671,audio_features,0tKjVEJlX3IZ5L1rEJc5hh,spotify:track:0tKjVEJlX3IZ5L1rEJc5hh,https://api.spotify.com/v1/tracks/0tKjVEJlX3IZ5L1rEJc5hh,https://api.spotify.com/v1/audio-analysis/0tKjVEJlX3IZ5L1rEJc5hh,257440,4,When I See You Smile,['Bad English']
2511,0.703,0.517,7,-13.644,1,0.0529,0.000407,0.0969,0.0963,0.768,104.833,audio_features,6zNPPFFrxmhpTQejOn1Wm1,spotify:track:6zNPPFFrxmhpTQejOn1Wm1,https://api.spotify.com/v1/tracks/6zNPPFFrxmhpTQejOn1Wm1,https://api.spotify.com/v1/audio-analysis/6zNPPFFrxmhpTQejOn1Wm1,234067,4,Sending All My Love,['Linear']
2512,0.573,0.263,7,-12.307,1,0.0509,0.582,0,0.124,0.468,74.708,audio_features,6ga2CNQzcbhh3r1LfkIIQu,spotify:track:6ga2CNQzcbhh3r1LfkIIQu,https://api.spotify.com/v1/tracks/6ga2CNQzcbhh3r1LfkIIQu,https://api.spotify.com/v1/audio-analysis/6ga2CNQzcbhh3r1LfkIIQu,181960,4,98.6,['Keith']
2513,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4,For What It's Worth,['Buffalo Springfield']
2514,0.715,0.681,9,-13.056,1,0.0472,0.0312,1.67E-05,0.207,0.921,104.862,audio_features,2yE2mvPQJ3qLtLJiRfg23G,spotify:track:2yE2mvPQJ3qLtLJiRfg23G,https://api.spotify.com/v1/tracks/2yE2mvPQJ3qLtLJiRfg23G,https://api.spotify.com/v1/audio-analysis/2yE2mvPQJ3qLtLJiRfg23G,252947,4,Neutron Dance,['The Pointer Sisters']
2515,0.675,0.693,11,-5.682,0,0.0514,0.00164,0,0.38,0.353,118.423,audio_features,0dQQWHlXvuw4UyHcAvhfhB,spotify:track:0dQQWHlXvuw4UyHcAvhfhB,https://api.spotify.com/v1/tracks/0dQQWHlXvuw4UyHcAvhfhB,https://api.spotify.com/v1/audio-analysis/0dQQWHlXvuw4UyHcAvhfhB,245680,4,When I Grow Up,['The Pussycat Dolls']
2516,0.714,0.728,2,-6.445,1,0.0331,0.00982,0.000417,0.0643,0.979,115.229,audio_features,6rVqaYLQ45XRefZ50T4bed,spotify:track:6rVqaYLQ45XRefZ50T4bed,https://api.spotify.com/v1/tracks/6rVqaYLQ45XRefZ50T4bed,https://api.spotify.com/v1/audio-analysis/6rVqaYLQ45XRefZ50T4bed,128907,4,"1,2,3 Red Light",['1910 Fruitgum Company']
2517,0.418,0.455,1,-11.027,1,0.0334,0.782,0.000658,0.106,0.52,140.58,audio_features,2RgosPJAIbwCgA7XpTEf4A,spotify:track:2RgosPJAIbwCgA7XpTEf4A,https://api.spotify.com/v1/tracks/2RgosPJAIbwCgA7XpTEf4A,https://api.spotify.com/v1/audio-analysis/2RgosPJAIbwCgA7XpTEf4A,165707,4,Lead Me On,['Maxine Nightingale']
2518,0.658,0.575,11,-10.365,1,0.0267,0.243,0,0.122,0.504,108.329,audio_features,6mYrhCAGWzTdF8QnKuchXM,spotify:track:6mYrhCAGWzTdF8QnKuchXM,https://api.spotify.com/v1/tracks/6mYrhCAGWzTdF8QnKuchXM,https://api.spotify.com/v1/audio-analysis/6mYrhCAGWzTdF8QnKuchXM,239827,4,If I Could Turn Back Time,['Cher']
2519,0.551,0.447,9,-12.293,1,0.0401,0.463,3.73E-06,0.189,0.558,84.175,audio_features,570KJytRkVHTIocq1qomWF,spotify:track:570KJytRkVHTIocq1qomWF,https://api.spotify.com/v1/tracks/570KJytRkVHTIocq1qomWF,https://api.spotify.com/v1/audio-analysis/570KJytRkVHTIocq1qomWF,252800,4,Special Lady,"['Ray, Goodman & Brown']"
2520,0.632,0.878,9,-4.426,0,0.0391,0.0569,0.00234,0.139,0.585,99.882,audio_features,5RGpMPjCdBdPxznDurjijE,spotify:track:5RGpMPjCdBdPxznDurjijE,https://api.spotify.com/v1/tracks/5RGpMPjCdBdPxznDurjijE,https://api.spotify.com/v1/audio-analysis/5RGpMPjCdBdPxznDurjijE,214693,4,Bailamos - Wild Wild West/Soundtrack Version,['Enrique Iglesias']
2521,0.548,0.675,4,-7.318,0,0.0364,0.448,8.53E-05,0.297,0.965,168.891,audio_features,7bglJCaprPQTfDfovdJS2h,spotify:track:7bglJCaprPQTfDfovdJS2h,https://api.spotify.com/v1/tracks/7bglJCaprPQTfDfovdJS2h,https://api.spotify.com/v1/audio-analysis/7bglJCaprPQTfDfovdJS2h,134446,4,Blue Suede Shoes,['Carl Perkins']
2522,0.365,0.338,2,-13.406,1,0.0322,0.735,0,0.104,0.446,79.241,audio_features,3cflKYvbpuih1EKvgREcEg,spotify:track:3cflKYvbpuih1EKvgREcEg,https://api.spotify.com/v1/tracks/3cflKYvbpuih1EKvgREcEg,https://api.spotify.com/v1/audio-analysis/3cflKYvbpuih1EKvgREcEg,187000,4,Everything I Own,['Bread']
2523,0.57,0.967,7,-4.956,1,0.076,0.0218,6.44E-06,0.285,0.776,124.856,audio_features,3X4T0KunohTtDaecqBZ8vC,spotify:track:3X4T0KunohTtDaecqBZ8vC,https://api.spotify.com/v1/tracks/3X4T0KunohTtDaecqBZ8vC,https://api.spotify.com/v1/audio-analysis/3X4T0KunohTtDaecqBZ8vC,249667,4,Is There Something I Should Know?,['Duran Duran']
2524,0.655,0.626,7,-11.386,1,0.0467,0.134,2.30E-05,0.0586,0.874,134.071,audio_features,2Uak7fGdGpwsgbIQWA8iCQ,spotify:track:2Uak7fGdGpwsgbIQWA8iCQ,https://api.spotify.com/v1/tracks/2Uak7fGdGpwsgbIQWA8iCQ,https://api.spotify.com/v1/audio-analysis/2Uak7fGdGpwsgbIQWA8iCQ,207533,4,Leave Me Alone (Ruby Red Dress),['Helen Reddy']
